Timestamp,TransactionHash,BlockNumber,poolId,user,claimLockStart,claimLockEnd,multiplier
2024-07-31T06:44:47,482519cd5e28ad9d1952a08fb9fe78ed00822a76ab347a1570583c86232dc497,20422732,0,0x50763AdD868fd7361178342fC055EAA2b95F6846,1722383087,1785391200,41845700109245212890000000
2024-07-31T07:06:11,1ca4ad8217ed1b6267b8e5e0c0041d7fa1e5bc8539c5790aab9f5718cb0ac4aa,20422839,0,0xf74877d9ebE9E9A4ef0B935C94C77392a6405323,1722384371,1751353200,19576341209241850590000000
2024-07-31T08:59:11,8617a0c001adccc614a33a786a6e47e79d4ab39243861c3fb5339df92396f8c7,20423404,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722391151,1911614400,107000000000000000000000000
2024-07-31T09:39:11,69744765ba861d727392fcfa079a0a5f62ee7aeea91184786054e0401387dd2c,20423601,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722393551,1911614400,107000000000000000000000000
2024-07-31T15:49:47,eb623e09e7e6fba460c746491b3c8366b915478d2b4f39fa7e4dd3134558c324,20425447,0,0x0e546AA045D93176d8e57c1D4472Fe80cc81C837,1722415787,1909951200,105234511176250853170000000
2024-07-31T15:53:23,a91147bda8195bdae79f7eb5bfe1bc839a46c2dd8ed99e31ed863b2bfeb085e8,20425465,0,0x951418988b80c87c7420A0AB5993761f87A0240A,1722416003,1744671600,15069016298831739850000000
2024-07-31T16:33:59,a2bdbb45b14389b8e51a6b02d1232e5721b8cd3a1d6bc419e2344dc026b5f53e,20425666,0,0xB71E72BdbD2EB7784183c8697De3f869C0De54A8,1722418439,1859238000,82967043310081790880000000
2024-07-31T20:46:11,6c026869e6217c60b1e97e71967f8d44184721e99087abee6aaf97bd465d8224,20426922,0,0xaF803C6264a4FE51C44c90Adf42998A506F57102,1722433571,1890745200,99002731606086928820000000
2024-07-31T23:04:47,e2be63444e4ec905ac3515bf778648a8dd83427b2333960f2322fa03c630d117,20427610,0,0x76945df4C99a97606D375c1c2e5AA7586Ea44c68,1722441887,1751259600,19474629643272259470000000
2024-08-01T01:18:47,b7ab7dbfb2af15ab831d3e8a58605da50398ea483d2acbfc49b54d1549cdc112,20428275,0,0x9d1bdacde1489889F6eD8DE14Bfae9315b32fe6c,1722449927,1765926000,27189448140478205080000000
2024-08-01T01:26:47,bc9704ed9defcf6675d9f89f9d481c7555c8bb911ae3ecc139adafab9356cb47,20428315,0,0x7252597761f5d19D1eb514600806FF08444Db046,1722450407,1893474000,100173623996975949660000000
2024-08-01T02:00:11,23f249879c0df675ca7e2692f5a021b97b5edd4fc1ed8495bbac984af15e5570,20428481,0,0x7655AE463B45C9B1Eb8bC53e98E2E3d18e4720c9,1722452411,1911711600,107000000000000000000000000
2024-08-01T05:27:59,2d5a4c6291ae935720e0f3f92179b3c770233a3e9e8f5254e3ef1e32844c1869,20429514,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722464879,1910037600,107000000000000000000000000
2024-08-01T09:16:35,4510669c307ba90bb5a70587054b25e0f384938b624d31e32ff816df8d5a8fe5,20430654,0,0x6491db65F8AC5380FE06132Cce77372cbbe8da85,1722478475,1767243600,38409936574578922710000000
2024-08-01T10:08:59,7d3d043bcdd7280aea48c3602e1586a7fbf4ae9489c0bc273d6c4bd107a70da5,20430913,0,0x9Ac2b23ef7CBA00cCc60Ec666010c04CbB70eBf3,1722481739,1724940000,10000000000000000000000000
2024-08-01T10:16:23,e42c99bde53f48b63b1ee4354ef53fa0c5d9b63d431c970924151d986f970334,20430950,0,0xD8bFD88039Fa5dEFc2De71CE20D2D2706c278af1,1722482183,1725026400,10000000000000000000000000
2024-08-01T10:18:35,94858379a0125cdb00877b6d380050fa79eead8993c6ee12ad46c558e88f17d9,20430961,0,0x241bAf625872F6D0EFc4d28B6Da7056171d69557,1722482315,1725026400,10000000000000000000000000
2024-08-01T12:06:35,59343e0cb69ee828ecec24abf472ac7c94f8b9fbd3b5fbdf3b1d6570fc43c695,20431498,0,0xe4CBFBBD7F3C0d4ecdc1EA384DAa5f73bb65c2E6,1722488795,1848726000,78759814013844098480000000
2024-08-01T14:52:47,f15b6013bd9eaf024965757e658c595d7c701f9b66cec4db8bcf76c58a3d1589,20432328,0,0xEbaD634232DF3909BfC6ef86E24B8958C2AF5aa2,1722498767,1907618400,106015988479682483850000000
2024-08-01T18:21:59,f90e249db21fe43b27ee9ee83b9cae5583886c6ddd5b9f454c9caf7c03f1a3e3,20433368,0,0xA6e8a2275e7B31d952afFC01230b206a9B2B9D13,1722511319,1817071200,61140796759153199070000000
2024-08-01T19:18:59,93d43b4c27cb8ab793f8f705b8246b694ef2f6765130c41a75b611eaa340fc85,20433649,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1722514739,1785567600,43193124689321158210000000
2024-08-01T21:02:59,3925bd2c30c5dc8db1815181af5beb721f88833abf3e0f8e9a4658731dd7290b,20434168,0,0x49B7b83978f4C1fC4EaD3122c5967e04AfE7d7f0,1722520979,1722520979,10000000000000000000000000
2024-08-02T11:32:47,edcdf34aa66dd84a0caf047f0b3afe2a3458f516a9e9d607b2f1e21968b38c7b,20438497,0,0x339E79E530EB01a935aB2aAf9C10a91DC1463c36,1722573167,1722573167,10000000000000000000000000
2024-08-02T12:25:47,e0abce806812689c0a809213ee3ebe9f0dc462350091e11d78091c3b57b5c6ff,20438761,0,0x1F06339Dd63F78711532164de493AE05e2b8B4b8,1722576347,1880211600,94192720944135513660000000
2024-08-02T19:10:23,4954359c45f53893c931409ad9368faf5c706bc17b792b43ca47d35455f480a7,20440771,0,0xF06eb098183C7239885597d46b6dcFaB1c01c798,1722600623,1911790800,107000000000000000000000000
2024-08-02T20:35:11,78ec13e106b05e53b138f704d316b7b839c6b15e64368276b37bd9de8b7e9348,20441191,0,0xB539A809c1624967056c1aD06AfA6f8b5dfcC956,1722605711,1898809200,102334005158522044900000000
2024-08-02T20:54:59,b9eb2f1ef81f452d22753ae4c878b85c1ccc72bf1dcff4f328c2734a8953fd07,20441290,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1754114400,107000000000000000000000000
2024-08-02T21:00:47,f8ae4ccf15ecc1f20234f63c16591f8dcbbd7292d5ceb5da3c2bb70d92c2db0b,20441319,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1911880800,107000000000000000000000000
2024-08-02T21:09:59,4f2ea8d8057d3d03b7cd5870cd4eb2a63b8c102e1274034dcea9a09a5dffe9b6,20441365,0,0x10c4f3f0260fcF457DEABD2201eE1CdBC13E0f9F,1722607799,1722607799,10000000000000000000000000
2024-08-02T23:02:23,99579affc41581cf2124de6f0f6a31fb17ac8a0fc1b338c54b8eaa89d2a8bff2,20441924,0,0x35c8939D42668395947CFF6169A01039975BF496,1722614543,1911859200,107000000000000000000000000
2024-08-03T10:11:35,be81d3f43a05bc55d8ba602dbe2ab69f21a6d65a6fd10163ccedc01f8e419208,20445246,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1753977600,107000000000000000000000000
2024-08-03T10:29:35,be84e14cff512ed44cb4b5330cb0ab9c61e9fc393444c24ce2f87f2c654dc5f3,20445333,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1924876800,107000000000000000000000000
2024-08-03T19:43:23,7c352971c67b613ec2cd71b66ab08f00d58897eea09794be53287976c3ee5e77,20448090,0,0x6D1133eb11d8e3249F6f3C5aA0c9C2f7Dc003ff9,1722364043,1820440800,63204826276820311210000000
2024-08-04T07:24:59,b15dcac78462a78a872b20b283066987e3e06f8e56eae033174338e0d2d509ae,20451584,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722731099,1848974400,78641340055026809240000000
2024-08-04T15:02:11,416c4d7e8acc34e38d9d8ae16fc6aeef704d51a3df50fbb25ab5a39e74cfcc53,20453863,0,0x76a95d549Ca36d955Df2c72F693690d8e51a94d0,1722758531,1732921200,10000000000000000000000000
2024-08-04T15:03:11,1cb491eabd4c2e91f1fef15fa5a98a6e7de02b8c192935db8c18f24e916ab8ca,20453868,0,0xA27eaA1AFD9560CFD68355a5DE5dcdD7ac31f1d9,1722758591,1722808800,10000000000000000000000000
2024-08-04T15:46:23,b2f2f793cb4513dd41fd66f539b7ab629dc25d54abafea7ca7d5d1ef881f7082,20454084,0,0x94180edBA10FFAFdFb1f2E2EfBedf247c199e4A1,1722761183,1759161600,24525290006483019090000000
2024-08-04T16:28:11,a6ac15a674342313086e9d2fc4eb9c45f764bad2c416f52ca1529e6b8f26dcd7,20454293,0,0xfFdC9409549f041D9CcFDD1E556FE33bafEBD79d,1722763691,1830294000,68556993619834854130000000
2024-08-04T23:48:59,46ee728b66e92fe953b7af40483f4facc5886f2b466ab722affd05c6ae2b2879,20456488,0,0x27AF581FAbF392076F35F5d9B4334cd965249634,1722790139,1753480800,20723369053680657580000000
2024-08-05T00:06:35,cd657406c0257e579b6f7ba468f4b8cda945eb09a720d73533c09103595eafd1,20456576,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722791195,1848974400,78641340055026809240000000
2024-08-05T14:58:23,b729d90e9e6bd3b9d403787e6b528738267314f421a91105f23e779d5af5c9b9,20461023,0,0x31f7D1215595d92F1A8a9C69143CcF4F72C9434b,1722844703,1722844703,10000000000000000000000000
2024-08-05T17:52:59,943c5b52b3ca8ff9d4dc4cb9939fe474dcd6a62c841fc0d367514040d648ad01,20461890,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722855179,1848974400,78641340055026809240000000
2024-08-05T21:54:11,0af0c16032ff951c8baeed304b4f2696196d1a83420ce482fb0eea16f2b35b80,20463091,0,0x3A494A82543F6905F1dF59B410FA21d661C07149,1722869651,1754028000,21034743987238602300000000
2024-08-06T03:22:47,80380d8495714d49a7a0a428243bab5d5decf49a8db1e175f41553434c7b4044,20464722,0,0xCC298D2D64118C7B59A1385918982DdF91F7f81c,1722889367,1831014000,68875417598497132160000000
2024-08-06T08:33:35,d49ec91724bdc2f85453625898b7917f77ab5e81feaa1dd93e82d114af63af85,20466272,0,0xb3c1C4C5C1223BE2d3e99C75FAbd1D4206E05f67,1722908015,1895810400,99970156563235237840000000
2024-08-06T16:17:35,3594267e9ccf7f1b5e87090aa20baa321830ffe8a1f13a56d49d74b9d32d7bc9,20468581,0,0x029d6EF0a52c0fFE72BEe8f709AE7EF40760a43b,1722935855,1798585200,49731855883785026730000000
2024-08-06T20:05:11,d6ba45ad284d10ffefa1d563a573a08b89041a873d43207c9deae203cfa347a8,20469715,0,0xD21a12B3fb7E8C622de672e2647627393Cd530d4,1722949511,1725055200,10000000000000000000000000
2024-08-06T20:11:59,1e5703655a29714e12fb46a7c4a6a4b2be1c3995aa169dce4e9e05fb4335aef6,20469748,0,0x612f100a3fA6Ee057EB2213a46AEA61EBd3bb94e,1722949919,1788235200,43262276297346395900000000
2024-08-06T21:29:35,bd18f8e4b6b4814a3aaaf3701bea5e02c8536b2e7b1fc01e23d32de37e7b84f7,20470133,0,0x77C475f3a725F4522252f85B2DCec6c57be21eD4,1722954575,1865340000,86878826860317343120000000
2024-08-07T04:19:47,1e7804880f8225f0b48deab3fda8577b81fed05b7859ad37c4c10662789aec36,20472172,0,0xe6d02bEb6854d1a1dA0438d7DeBf72d7F3070fA9,1722979187,1722979187,10000000000000000000000000
2024-08-07T04:53:47,45d8bd49f6874f1bf01a1eb6df07fe6b4180923ec90d3f434dc247e85bd35067,20472342,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722981227,1910037600,107000000000000000000000000
2024-08-07T04:54:59,bdd20501e3c45c1fadcdc0f66af5eea2ff914143d1b9e954f1eaea7d3fdbef2d,20472348,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722981227,1911247200,107000000000000000000000000
2024-08-07T14:22:35,cac12b7628a40bd20bb2cf9ae77834530d19d3ad1ea1d4d9d63b85210f9215c6,20475173,0,0x31f7D1215595d92F1A8a9C69143CcF4F72C9434b,1723015355,1723017503,10000000000000000000000000
2024-08-07T17:26:11,05945afb105b710bf21bf93e8fc12199ad486b52582d74798ccffb2c842fe09b,20476087,0,0x21fE4c0F4F40915074aD76cd38ec940951001b59,1723026371,1725249600,10000000000000000000000000
2024-08-08T00:07:35,4f772d5b21959e306a86a6f38307094f9933334067fbbc569b691461780edaef,20478085,0,0xECcF68BBc883578725DB76c864e3aAEEE1512Bd7,1723050455,1723050455,10000000000000000000000000
2024-08-08T03:16:35,0070dac78ff05305806cf1996eeebb437518c5e5868d141628e7f5abaf7accd0,20479029,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1723061795,1785567600,43193124689321158210000000
2024-08-08T06:16:59,88becdf96bfba326e011391206a48285cea0f7476a196a02cf4826ad806049b4,20479927,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1723061795,1788246000,43193124689321158210000000
2024-08-08T07:28:47,4c25cab298ffd62d0e1936a5bc18fcf74c4deb46616489bf5d21d787a9e62d8a,20480283,0,0xc7Dc0d105350Df9f0faA903573Ef2da629d40BF7,1723076927,1723076927,10000000000000000000000000
2024-08-08T10:02:23,7fb2fbae09642f65822fdd7dbe1d4a89105a8a2597d0d1459135c00235ea165e,20481049,0,0x180ac00C2170271624928833ee93D6117a2F63A6,1723086143,1754611200,19543336291910208570000000
2024-08-08T12:57:23,b7bdd255eedb657c1e7da026e0911a7d401344d5eedd43a340b5fb4d53835a35,20481918,0,0x44d9b2ba24cdF49d31F508741740f906789fb0Fa,1723096643,1754722800,21344215339203748940000000
2024-08-08T13:25:47,489ada93aa596c516fa6348462df3982e54f1039be099d28d504c3d6f0bc30e4,20482059,0,0x6DA4F71B711F5aD79966Be9360Ee1dFD2289939a,1722832763,1746025200,13764407346767210010000000
2024-08-08T22:45:23,03af1bd7fbe40b420b0447e9278d7f1e1a8b914a2635cfada009e7687ba09f27,20484848,0,0x8e238fA3498A5e39ca19FBbEF2ca9b6c5F8e89AE,1723131923,1754607600,21224760279462152630000000
2024-08-08T22:56:35,8f4962e73b3df2fb4d7197cdb888fcc6246da4ccda1df57084428bbb38e6ea96,20484904,0,0x678bC3C5811f2A2F8F411b3be3842173104F2EA6,1723132595,1723132595,10000000000000000000000000
2024-08-09T00:11:23,497139b29d4f147e62036551fa397dd90628868d23a311b807909fae5069ef00,20485278,0,0x9aDDC7E9841cF0B8Ce20c7a8FB31b165f1CA24DE,1723137083,1723154400,10000000000000000000000000
2024-08-09T05:46:59,b4a0695595dfff5dc87c04eac6d16821b69189839f2355a6117293a61f999834,20486953,0,0xE26C6Dfa76187cCC5034987ce6865738edbB109D,1723157219,1723157219,10000000000000000000000000
2024-08-09T06:23:11,db8f51794d339c8c1ed82edf6538cbfbaec4601a2562833592fd1d18e6cf5da3,20487132,0,0x8e238fA3498A5e39ca19FBbEF2ca9b6c5F8e89AE,1723159391,1754607600,21224760279462152630000000
2024-08-09T11:19:59,88b89497668b66f52fe3bef41f2c771f9fc8de8d3479eaf7952687b6ccaa6f32,20488611,0,0x5C9E2A6fEc34b510996a8e2a3d1e2c47A382a8b9,1723177199,1723177199,10000000000000000000000000
2024-08-09T13:14:47,b49144e8139f2d66de0887576d4556b4e20688059b6b29d6e7c50f8f98e2dd83,20489183,0,0x67828EBC51b9e82220Ad96cb6a1fe4FAff2601D5,1723184087,1723219200,10000000000000000000000000
2024-08-09T13:16:59,464b3e5e575bcfb55e7bf9d41fb29219ea2361d6a86a428d3ac614eea5d4fbc4,20489194,0,0x67828EBC51b9e82220Ad96cb6a1fe4FAff2601D5,1723184219,1723219200,10000000000000000000000000
2024-08-09T20:44:59,e95ae478a70ea5dcbfd947b991c6328629848f9619d23511b6c74d0b94c15d5b,20491426,1,0x62aF7c48Cf412162465A8CaFdE44dFb17bA96038,1723211099,1872935014,90367521751536497130000000
2024-08-09T20:59:11,62103a8a4e053b930666dea7bc0954568a7dc24d4714963dbf9fd1910bd3a238,20491496,1,0x256cfAE8091aeF65EF77089CF717571D3309ae0a,1723211951,1786283582,41849273803337651960000000
2024-08-09T21:37:11,efc67e10a2d43fd11d0089432aa488e37dec4f3eb913f8ff1cbbcf2bc41fc8d5,20491684,0,0x43E486691F4d53bA08CF286A77421Ebd507944EC,1723214231,1893448800,99644083413169179750000000
2024-08-09T21:43:59,452e45f56c3199c7998198875b16def692f743b9c34468f7fce6d780cb8faae1,20491718,1,0x534cf100B3F47115cd6D3C4C69486F89384fE517,1723214639,1857570137,82828913789151555030000000
2024-08-09T21:46:23,5268c0d881a63583df53a0b0c4239d0f6536bf848aff8ce1a3c5b7c53859e2e3,20491730,1,0x8cFF61B67f2e7725Ddb006Ac4e1456F3FB441530,1723214783,1825602137,65595430198271908000000000
2024-08-09T22:07:35,2d04c0e9bf470eb7615ad74e5f2b2263eea1c1a0db59fdece4b1c7855d2798d1,20491836,1,0x331Ba94E49DB85eD325D8dEf77f4F21ACA640295,1723216055,1984578662,107000000000000000000000000
2024-08-09T23:28:11,abc594ffbfe0c518d5496097c8865b7e6d24afb7e8ce5674723626bd3c157994,20492236,1,0xe27458C8Bb3D9Bf298BC8FE47F0Cfab40bc45963,1723220891,1779812783,37712584417732795110000000
2024-08-09T23:54:11,b9c6d0d94e09e509fce35d0ba076d19c50a72ab07739a1fe2453b426a1e9b883,20492365,1,0xEb4E7939C3bCC0635b8531e3C0a6bD42de95cfeF,1723222451,1765811371,28605583266239636000000000
2024-08-10T00:25:47,d9b081c9637527baafeceec50af22ba0783858d13a9bb4361ccae7f8f0f329b6,20492522,1,0x4938f6a77548907AA942F959C8b7Ce1cAEF6B483,1723224347,1751209771,18909923256325531710000000
2024-08-10T00:29:35,3a3fb420523d1efd28e4a85fd9d31f17b866819846221d08c418d347114972cc,20492541,0,0x678bC3C5811f2A2F8F411b3be3842173104F2EA6,1723224575,1723305395,10000000000000000000000000
2024-08-10T00:55:11,94c15b659d7cb3d6cbdb5c613de7245c4e2d913fb9ba17c08dbc19a90cba2195,20492668,0,0x007F0Ac8Aec5C4f1099AbB4f4200CC38fCe91d26,1723226111,1723932000,10000000000000000000000000
2024-08-10T02:36:35,c843fcf77fa273c73bd88c7ec3b0145a8f7bbf8638de1b23aae2659a00b85b61,20493174,1,0x0A1B78004Ab0254967855f6c60230f350757043a,1723232195,1849376053,78595790421379602300000000
2024-08-10T04:55:59,0904cb0d557a89cf7be215a40e9d946cfd69e1a4212be7068f7dcb31fab5e783,20493869,1,0x0Ba7a85Af6323686a1fE29423bd72c2ce81Fe923,1723240559,1912455340,107000000000000000000000000
2024-08-10T05:13:47,d21e3a0182c42a11f9699d9edd4912b3f2f7a2bc0e183bfee53df734e8687862,20493958,1,0x0Ba7a85Af6323686a1fE29423bd72c2ce81Fe923,1723240559,1912543988,107000000000000000000000000
2024-08-10T07:28:35,ccf652751112aaa3b0a0a8cfee0926225f112c69366e77570e9a87849a64a8c8,20494626,1,0xae855e324087A34E96bB9127d2e17c1A12873020,1723249715,1844209610,75851532040596141330000000
2024-08-10T09:29:23,2a81e4bcd59a84ce83dc9c9b6a135441678f78b455743fcb457f89a3e96248c9,20495229,1,0x08f342A971aBe964eb73701b2FF5422b5FDAF5C0,1723256963,1912471333,107000000000000000000000000
2024-08-10T10:34:23,35c48bd6d92e57c1983ca78db4250908dc9c59907fe57a8f0f0c6a269b671249,20495552,1,0x298a247D7a265BF9e904545209254e4777e531C3,1723260863,18100000038,107000000000000000000000000
